DL Year,Number Of Fish,Pounds,Species Common,District,Region Code,Mgt Area Code
1979,2144,54029,"salmon, chinook",245,2,H
1979,470,12732,"salmon, chinook",246,2,H
1979,1714,30026,"salmon, chinook",247,2,H
1979,9,282,"salmon, chinook",249,2,H
1979,42,435,"salmon, chinook",251,4,K
1979,131,1725,"salmon, chinook",252,4,K
1979,269,4210,"salmon, chinook",253,4,K
1979,262,4303,"salmon, chinook",254,4,K
1979,70,1655,"salmon, chinook",256,4,K
1979,108,2664,"salmon, chinook",257,4,K
1979,842,10811,"salmon, chinook",258,4,K
1979,148,2534,"salmon, chinook",259,4,K
1979,35,351,"salmon, chinook",262,4,K
1979,856,13036,"salmon, chinook",271,4,L
1979,107,1785,"salmon, chinook",272,4,L
1979,181,2647,"salmon, chinook",273,4,L
1979,109,1530,"salmon, chinook",275,4,L
1979,92,1841,"salmon, chinook",281,4,M
1979,1385,22242,"salmon, chinook",282,4,M
1979,80,1532,"salmon, chinook",283,4,M
1979,584,11743,"salmon, chinook",284,4,M
1979,1,15,"salmon, chinook",311,4,M
1979,4,140,"salmon, chinook",312,4,M
1979,5399,131202,"salmon, chinook",313,4,M
1979,523,13564,"salmon, chinook",314,4,M
1979,1420,33229,"salmon, chinook",315,4,M
1979,11,320,"salmon, chinook",316,4,M
1979,9749,225544,"salmon, chinook",317,4,M
1979,9566,208287,"salmon, chinook",321,2,T
1979,5486,85937,"salmon, chinook",322,2,T
1979,9484,112968,"salmon, chinook",324,2,T
1979,153195,3141979,"salmon, chinook",325,2,T
1979,29586,656616,"salmon, chinook",326,2,T
1979,227,3523,"salmon, chinook",331,3,X
1979,10803,231988,"salmon, chinook",333,3,Z
1979,127743,2623433,"salmon, chinook",334,3,Y
1979,5556,103964,"salmon, chinook",335,2,T
1979,2501,46970,"salmon, chinook",335,3,W
1979,87603,1051694,"salmon, chum",101,1,B
1979,62674,564689,"salmon, chum",102,1,B
1979,23857,192390,"salmon, chum",103,1,B
1979,89196,813096,"salmon, chum",104,1,B
1979,32,330,"salmon, chum",104,1,C
1979,21,161,"salmon, chum",104,1,D
1979,40,310,"salmon, chum",105,1,B
1979,4255,35689,"salmon, chum",105,1,C
1979,55,606,"salmon, chum",106,1,B
1979,41887,389376,"salmon, chum",106,1,C
1979,2,11,"salmon, chum",106,1,D
1979,192,1843,"salmon, chum",107,1,B
1979,18512,197566,"salmon, chum",107,1,C
1979,1064,10501,"salmon, chum",108,1,C
1979,4,31,"salmon, chum",109,1,A
1979,92935,758699,"salmon, chum",109,1,C
1979,4047,32866,"salmon, chum",109,1,D
1979,12,88,"salmon, chum",110,1,A
1979,2054,18111,"salmon, chum",110,1,C
1979,61455,607052,"salmon, chum",111,1,A
1979,8772,72465,"salmon, chum",112,1,A
1979,1281,12454,"salmon, chum",112,1,D
1979,1448,10973,"salmon, chum",113,1,A
1979,9,33,"salmon, chum",113,1,B
1979,119559,1065407,"salmon, chum",113,1,D
1979,7003,59605,"salmon, chum",114,1,A
1979,1,6,"salmon, chum",114,1,B
1979,26,195,"salmon, chum",114,1,D
1979,242985,2416622,"salmon, chum",115,1,A
1979,197,1596,"salmon, chum",116,1,A
1979,1192,9576,"salmon, chum",116,1,D
1979,30,231,"salmon, chum",152,1,A
1979,941,7008,"salmon, chum",152,1,B
1979,42,291,"salmon, chum",152,1,D
1979,1029,7947,"salmon, chum",154,1,A
1979,46,381,"salmon, chum",154,1,B
1979,5249,40867,"salmon, chum",154,1,D
1979,141,975,"salmon, chum",156,1,A
1979,191,1537,"salmon, chum",157,1,A
1979,5,58,"salmon, chum",157,1,B
1979,373,2921,"salmon, chum",157,1,D
1979,30,243,"salmon, chum",181,1,A
1979,24,185,"salmon, chum",181,1,D
1979,7374,63462,"salmon, chum",182,1,A
1979,28,200,"salmon, chum",183,1,A
1979,63,424,"salmon, chum",189,1,A
1979,334,2470,"salmon, chum",189,1,D
1979,3,16,"salmon, chum",192,1,A
1979,23094,181886,"salmon, chum",200,2,E
1979,107,761,"salmon, chum",212,2,E
1979,147245,1368293,"salmon, chum",221,2,E
1979,13892,119141,"salmon, chum",222,2,E
1979,62625,563274,"salmon, chum",223,2,E
1979,22178,199781,"salmon, chum",224,2,E
1979,52516,443760,"salmon, chum",226,2,E
1979,1725,14975,"salmon, chum",227,2,E
1979,26233,251102,"salmon, chum",228,2,E
1979,180558,1526669,"salmon, chum",232,2,H
1979,12759,76435,"salmon, chum",241,2,H
1979,512027,3764725,"salmon, chum",244,2,H
1979,126222,920004,"salmon, chum",245,2,H
1979,2838,20252,"salmon, chum",246,2,H
1979,9270,67479,"salmon, chum",247,2,H
1979,29711,224577,"salmon, chum",249,2,H
1979,1157,8796,"salmon, chum",251,4,K
1979,21956,154798,"salmon, chum",252,4,K
1979,37946,296390,"salmon, chum",253,4,K
1979,20285,153093,"salmon, chum",254,4,K
1979,590,3802,"salmon, chum",255,4,K
1979,42,347,"salmon, chum",256,4,K
1979,22462,181212,"salmon, chum",257,4,K
1979,147800,1219340,"salmon, chum",258,4,K
1979,32820,270068,"salmon, chum",259,4,K
1979,73137,559172,"salmon, chum",262,4,K
1979,32176,232686,"salmon, chum",271,4,L
1979,47517,348266,"salmon, chum",272,4,L
1979,82326,596769,"salmon, chum",273,4,L
1979,26888,201217,"salmon, chum",275,4,L
1979,42964,335866,"salmon, chum",281,4,M
1979,134480,936648,"salmon, chum",282,4,M
1979,241767,1801053,"salmon, chum",283,4,M
1979,63719,459873,"salmon, chum",284,4,M
1979,242,1840,"salmon, chum",302,4,M
1979,12515,98362,"salmon, chum",311,4,M
1979,17825,142370,"salmon, chum",312,4,M
1979,5657,45474,"salmon, chum",313,4,M
1979,10852,76628,"salmon, chum",314,4,M
1979,17379,105818,"salmon, chum",315,4,M
1979,680,3844,"salmon, chum",316,4,M
1979,776,6128,"salmon, chum",317,4,M
1979,27,171,"salmon, chum",318,4,M
1979,12128,72179,"salmon, chum",321,2,T
1979,37978,225129,"salmon, chum",322,2,T
1979,193809,1182761,"salmon, chum",324,2,T
1979,394062,2495787,"salmon, chum",325,2,T
1979,161661,1276801,"salmon, chum",326,2,T
1979,141539,1236366,"salmon, chum",331,3,X
1979,137991,1001548,"salmon, chum",333,3,Z
1979,1139262,8341362,"salmon, chum",334,3,Y
1979,107159,737414,"salmon, chum",335,2,T
1979,75330,527151,"salmon, chum",335,3,W
1979,1,5,"salmon, coho",101,1,A
1979,64625,390339,"salmon, coho",101,1,B
1979,1,7,"salmon, coho",102,1,A
1979,65770,432154,"salmon, coho",102,1,B
1979,93637,587116,"salmon, coho",103,1,B
1979,24,122,"salmon, coho",103,1,D
1979,165391,973346,"salmon, coho",104,1,B
1979,1,6,"salmon, coho",104,1,C
1979,3309,21074,"salmon, coho",104,1,D
1979,654,3727,"salmon, coho",105,1,B
1979,13944,93908,"salmon, coho",105,1,C
1979,484,1691,"salmon, coho",105,1,D
1979,4,32,"salmon, coho",106,1,A
1979,157,1079,"salmon, coho",106,1,B
1979,52867,397291,"salmon, coho",106,1,C
1979,9,58,"salmon, coho",106,1,D
1979,1,5,"salmon, coho",107,1,A
1979,41,310,"salmon, coho",107,1,B
1979,1877,12267,"salmon, coho",107,1,C
1979,234,1623,"salmon, coho",108,1,C
1979,65,400,"salmon, coho",109,1,A
1979,81787,499527,"salmon, coho",109,1,C
1979,27071,160222,"salmon, coho",109,1,D
1979,409,2405,"salmon, coho",110,1,A
1979,6306,40440,"salmon, coho",110,1,C
1979,32,188,"salmon, coho",110,1,D
1979,18508,167488,"salmon, coho",111,1,A
1979,12434,76292,"salmon, coho",112,1,A
1979,205,1655,"salmon, coho",112,1,D
1979,24849,165347,"salmon, coho",113,1,A
1979,599,3086,"salmon, coho",113,1,B
1979,121535,821254,"salmon, coho",113,1,D
1979,23711,151323,"salmon, coho",114,1,A
1979,82,489,"salmon, coho",114,1,B
1979,343,2661,"salmon, coho",114,1,D
1979,27574,259340,"salmon, coho",115,1,A
1979,10159,65497,"salmon, coho",116,1,A
1979,54446,426172,"salmon, coho",116,1,D
1979,6595,41339,"salmon, coho",152,1,A
1979,73635,442636,"salmon, coho",152,1,B
1979,3335,23208,"salmon, coho",152,1,D
1979,36191,262229,"salmon, coho",154,1,A
1979,3829,24122,"salmon, coho",154,1,B
1979,138345,990918,"salmon, coho",154,1,D
1979,3479,24933,"salmon, coho",156,1,A
1979,8194,60984,"salmon, coho",157,1,A
1979,2045,7211,"salmon, coho",157,1,B
1979,13109,96455,"salmon, coho",157,1,D
1979,5448,43324,"salmon, coho",181,1,A
1979,2029,15186,"salmon, coho",181,1,D
1979,48516,460800,"salmon, coho",182,1,A
1979,10871,89427,"salmon, coho",183,1,A
1979,3752,34488,"salmon, coho",185,1,A
1979,3962,29353,"salmon, coho",186,1,A
1979,895,6592,"salmon, coho",189,1,A
1979,9364,73490,"salmon, coho",189,1,D
1979,37887,370407,"salmon, coho",192,1,A
1979,114046,1040859,"salmon, coho",200,2,E
1979,194885,1786430,"salmon, coho",212,2,E
1979,2231,19097,"salmon, coho",221,2,E
1979,249,2025,"salmon, coho",222,2,E
1979,1892,14209,"salmon, coho",223,2,E
1979,7,55,"salmon, coho",224,2,E
1979,1576,11626,"salmon, coho",226,2,E
1979,552,4614,"salmon, coho",227,2,E
1979,336,2632,"salmon, coho",228,2,E
1979,296,2540,"salmon, coho",231,2,H
1979,142,1068,"salmon, coho",232,2,H
1979,17807,116995,"salmon, coho",241,2,H
1979,124649,800801,"salmon, coho",244,2,H
1979,60175,403442,"salmon, coho",245,2,H
1979,27707,176261,"salmon, coho",246,2,H
1979,52635,293248,"salmon, coho",247,2,H
1979,1116,8612,"salmon, coho",249,2,H
1979,36694,283119,"salmon, coho",251,4,K
1979,22076,166869,"salmon, coho",252,4,K
1979,15953,120362,"salmon, coho",253,4,K
1979,10571,79530,"salmon, coho",254,4,K
1979,11422,109700,"salmon, coho",255,4,K
1979,5953,53464,"salmon, coho",256,4,K
1979,15007,132523,"salmon, coho",257,4,K
1979,15051,117014,"salmon, coho",258,4,K
1979,4860,40734,"salmon, coho",259,4,K
1979,3042,20890,"salmon, coho",262,4,K
1979,52966,410487,"salmon, coho",271,4,L
1979,7425,51057,"salmon, coho",272,4,L
1979,31300,209413,"salmon, coho",273,4,L
1979,7438,54078,"salmon, coho",275,4,L
1979,11150,80084,"salmon, coho",281,4,M
1979,313825,2073082,"salmon, coho",282,4,M
1979,31824,254704,"salmon, coho",283,4,M
1979,68,414,"salmon, coho",284,4,M
1979,6490,55188,"salmon, coho",311,4,M
1979,80014,770836,"salmon, coho",313,4,M
1979,141,1452,"salmon, coho",314,4,M
1979,1897,17676,"salmon, coho",315,4,M
1979,81,506,"salmon, coho",316,4,M
1979,16180,141884,"salmon, coho",317,4,M
1979,8032,76294,"salmon, coho",318,4,M
1979,628,3925,"salmon, coho",321,2,T
1979,11048,74035,"salmon, coho",322,2,T
1979,11996,70881,"salmon, coho",324,2,T
1979,29582,197893,"salmon, coho",325,2,T
1979,20318,177966,"salmon, coho",326,2,T
1979,31121,251153,"salmon, coho",333,3,Z
1979,17165,125834,"salmon, coho",334,3,Y
1979,220827,1768142,"salmon, coho",335,2,T
1979,184728,1490210,"salmon, coho",335,3,W
1979,1,3,"salmon, pink",101,1,A
1979,632425,2646476,"salmon, pink",101,1,B
1979,1,0,"salmon, pink",102,1,A
1979,1527083,6045758,"salmon, pink",102,1,B
1979,980729,3788660,"salmon, pink",103,1,B
1979,17,69,"salmon, pink",103,1,D
1979,970967,3888994,"salmon, pink",104,1,B
1979,2106,8630,"salmon, pink",104,1,C
1979,1238,5013,"salmon, pink",104,1,D
1979,362,1259,"salmon, pink",105,1,B
1979,139854,520430,"salmon, pink",105,1,C
1979,130,524,"salmon, pink",105,1,D
1979,16796,67185,"salmon, pink",106,1,B
1979,1621121,6475387,"salmon, pink",106,1,C
1979,22,90,"salmon, pink",106,1,D
1979,14,53,"salmon, pink",107,1,A
1979,14200,60166,"salmon, pink",107,1,B
1979,1029026,4183681,"salmon, pink",107,1,C
1979,13478,53120,"salmon, pink",108,1,C
1979,289,963,"salmon, pink",109,1,A
1979,641581,2497793,"salmon, pink",109,1,C
1979,650631,2542688,"salmon, pink",109,1,D
1979,204,812,"salmon, pink",110,1,A
1979,90870,332138,"salmon, pink",110,1,C
1979,162554,678002,"salmon, pink",111,1,A
1979,314996,1163408,"salmon, pink",112,1,A
1979,44318,176837,"salmon, pink",112,1,D
1979,38663,127106,"salmon, pink",113,1,A
1979,204,837,"salmon, pink",113,1,B
1979,1678066,6474736,"salmon, pink",113,1,D
1979,85521,279060,"salmon, pink",114,1,A
1979,61,212,"salmon, pink",114,1,B
1979,35,111,"salmon, pink",114,1,D
1979,29251,131648,"salmon, pink",115,1,A
1979,4259,13587,"salmon, pink",116,1,A
1979,8508,32846,"salmon, pink",116,1,D
1979,2720,9962,"salmon, pink",152,1,A
1979,36831,135471,"salmon, pink",152,1,B
1979,660,2700,"salmon, pink",152,1,D
1979,13794,46761,"salmon, pink",154,1,A
1979,1790,6779,"salmon, pink",154,1,B
1979,60679,234426,"salmon, pink",154,1,D
1979,1309,4149,"salmon, pink",156,1,A
1979,1788,5586,"salmon, pink",157,1,A
1979,680,2145,"salmon, pink",157,1,B
1979,2334,9214,"salmon, pink",157,1,D
1979,67,236,"salmon, pink",181,1,A
1979,290,1110,"salmon, pink",181,1,D
1979,39242,169241,"salmon, pink",182,1,A
1979,113230,416701,"salmon, pink",183,1,A
1979,39,130,"salmon, pink",186,1,A
1979,200,662,"salmon, pink",189,1,A
1979,850,3226,"salmon, pink",189,1,D
1979,6895,30250,"salmon, pink",200,2,E
1979,1295,5769,"salmon, pink",212,2,E
1979,4502124,17032101,"salmon, pink",221,2,E
1979,118245,450388,"salmon, pink",222,2,E
1979,297932,1248847,"salmon, pink",223,2,E
1979,59423,217292,"salmon, pink",224,2,E
1979,5133480,18231388,"salmon, pink",226,2,E
